year,month,day,hour,minute,second,epoch,moteid,temperature,humidity,light,voltage
2004,02,28,16,05,47.703516,1816,1,22.654,33.7,180.32,2.73696
2004,02,28,16,06,48.221906,1818,1,22.6344,33.7698,172.96,2.7244
2004,02,28,16,07,18.304832,1819,1,22.6246,33.8396,172.96,2.7244
2004,02,28,16,07,49.128084,1820,1,22.6148,33.8396,172.96,2.7244
2004,02,28,16,08,50.116006,1822,1,22.5854,33.9093,172.96,2.7244
2004,02,28,16,11,50.807529,1828,1,22.5168,33.979,165.6,2.7244
2004,02,28,16,12,19.905902,1829,1,22.5364,33.979,165.6,2.7244
2004,02,28,16,13,18.290745,1831,1,22.5462,33.979,165.6,2.7244
2004,02,28,16,13,47.533705,1832,1,22.5364,33.979,158.24,2.73696
2004,02,28,16,14,19.769989,1833,1,22.5266,33.979,158.24,2.73696
2004,02,28,16,15,48.298253,1836,1,22.5168,34.0139,158.24,2.7244
2004,02,28,16,16,19.368306,1837,1,22.5266,34.0487,150.88,2.73696
2004,02,28,16,16,47.399162,1838,1,22.5168,34.0487,150.88,2.7244
2004,02,28,16,17,47.674331,1840,1,22.5168,34.0139,150.88,2.7244
2004,02,28,16,18,17.765367,1841,1,22.4972,34.0487,150.88,2.7244
2004,02,28,16,19,49.938553,1844,1,22.4776,34.0139,150.88,2.7244
2004,02,28,16,21,17.751609,1847,1,22.458,34.0487,150.88,2.7244
2004,02,28,16,22,18.184215,1849,1,22.458,34.0836,150.88,2.7244
2004,02,28,16,22,48.196463,1850,1,22.458,34.1184,150.88,2.7244
2004,02,28,16,24,18.116837,1853,1,22.409,34.188,150.88,2.7244
2004,02,28,16,24,48.107261,1854,1,22.3992,34.188,150.88,2.7244
2004,02,28,16,25,17.575656,1855,1,22.3796,34.2577,150.88,2.7244
2004,02,28,16,25,48.399416,1856,1,22.36,34.2229,150.88,2.7244
2004,02,28,16,26,19.027242,1857,1,22.3404,34.2577,150.88,2.7244
2004,02,28,16,26,48.60288,1858,1,22.3404,34.2577,150.88,2.7244
2004,02,28,16,27,47.729787,1860,1,22.3208,34.3273,150.88,2.7244
2004,02,28,16,28,47.525934,1862,1,22.3012,34.3273,143.52,2.7244
2004,02,28,16,29,18.079653,1863,1,22.2816,34.3969,143.52,2.7244
2004,02,28,16,30,48.871124,1866,1,22.262,34.5012,136.16,2.7244
2004,02,28,16,31,50.013178,1868,1,22.2424,34.536,128.8,2.7244
2004,02,28,16,32,19.724142,1869,1,22.2228,34.536,128.8,2.71196
2004,02,28,16,32,50.348172,1870,1,22.2228,34.536,128.8,2.7244
2004,02,28,16,33,49.672462,1872,1,22.213,34.536,128.8,2.7244
2004,02,28,16,34,20.983838,1873,1,22.2228,34.536,128.8,2.7244
2004,02,28,16,35,18.748445,1875,1,22.2032,34.536,128.8,2.7244
2004,02,28,16,35,48.84133,1876,1,22.1934,34.536,128.8,2.7244
2004,02,28,16,36,18.197926,1877,1,22.1836,34.536,121.44,2.7244
2004,02,28,16,36,50.29512,1878,1,22.164,34.536,121.44,2.73696
2004,02,28,16,37,21.122422,1879,1,22.164,34.536,128.8,2.7244
2004,02,28,16,39,20.018701,1883,1,22.1052,34.675,121.44,2.7244
2004,02,28,16,39,51.161606,1884,1,22.1052,34.675,128.8,2.71196
2004,02,28,16,40,50.43277,1886,1,22.066,34.7445,128.8,2.7244
2004,02,28,16,41,47.650494,1888,1,22.066,34.7445,121.44,2.7244
2004,02,28,16,42,18.811679,1889,1,22.0366,34.7792,121.44,2.7244
2004,02,28,16,42,50.595707,1890,1,22.0268,34.8487,121.44,2.7244
2004,02,28,16,43,18.336654,1891,1,22.0072,34.8834,121.44,2.7244
2004,02,28,16,44,19.744199,1893,1,21.9974,34.9181,121.44,2.7244
2004,02,28,16,45,17.761649,1895,1,21.9778,34.8834,121.44,2.71196
2004,02,28,16,45,51.181885,1896,1,21.9778,34.9181,121.44,2.7244
2004,02,28,16,46,20.752984,1897,1,21.9876,34.9181,114.08,2.73696
2004,02,28,16,46,48.883899,1898,1,21.9778,34.9181,114.08,2.7244
2004,02,28,16,48,19.09383,1901,1,21.9974,34.8834,114.08,2.7244
2004,02,28,16,48,49.661659,1902,1,21.9876,34.9181,114.08,2.7244
2004,02,28,16,49,21.683587,1903,1,21.968,34.9528,114.08,2.71196
2004,02,28,16,50,19.383064,1905,1,21.8994,35.0222,114.08,2.71196
2004,02,28,16,50,47.486391,1906,1,21.8896,35.0915,114.08,2.7244
2004,02,28,16,51,49.78589,1908,1,21.8504,35.2995,114.08,2.7244
2004,02,28,16,52,18.205511,1909,1,21.8308,35.5072,114.08,2.7244
2004,02,28,16,52,47.481494,1910,1,21.8602,35.4034,114.08,2.71196
2004,02,28,16,54,18.432947,1913,1,21.8308,35.5072,108.56,2.7244
2004,02,28,16,55,50.263865,1916,1,21.821,35.438,104.88,2.7244
2004,02,28,16,58,50.908524,1922,1,21.8112,35.4726,101.2,2.7244
2004,02,28,16,59,20.579551,1923,1,21.8112,35.5072,97.52,2.7244
2004,02,28,16,59,49.150545,1924,1,21.8112,35.438,97.52,2.71196
2004,02,28,17,00,18.490722,1925,1,21.8112,35.5072,97.52,2.7244
2004,02,28,17,00,49.040471,1926,1,21.8112,35.5072,93.84,2.7244
2004,02,28,17,01,17.748255,1927,1,21.8112,35.4726,93.84,2.7244
2004,02,28,17,02,49.69855,1930,1,21.821,35.438,93.84,2.7244
2004,02,28,17,03,18.274943,1931,1,21.821,35.438,93.84,2.7244
2004,02,28,17,04,18.889743,1933,1,21.8112,35.438,90.16,2.7244
2004,02,28,17,05,47.611716,1936,1,21.8308,35.438,90.16,2.71196
2004,02,28,17,06,48.379665,1938,1,21.8112,35.438,90.16,2.71196
2004,02,28,17,07,49.186926,1940,1,21.8112,35.438,86.48,2.71196
2004,02,28,17,08,49.143441,1942,1,21.8112,35.438,86.48,2.71196
2004,02,28,17,09,17.749912,1943,1,21.8112,35.438,86.48,2.7244
2004,02,28,17,12,20.078834,1949,1,21.7524,35.5072,82.8,2.7244
2004,02,28,17,12,48.174429,1950,1,21.7328,35.5072,82.8,2.7244
2004,02,28,17,13,18.882541,1951,1,21.7132,35.5764,79.12,2.7244
2004,02,28,17,13,48.889235,1952,1,21.723,35.5764,79.12,2.7244
2004,02,28,17,14,22.294845,1953,1,21.7132,35.5764,79.12,2.71196
2004,02,28,17,14,50.826235,1954,1,21.7132,35.6456,79.12,2.71196
2004,02,28,17,15,19.316269,1955,1,21.7132,35.6456,79.12,2.7244
2004,02,28,17,15,48.183344,1956,1,21.6936,35.6456,79.12,2.7244
2004,02,28,17,16,19.591064,1957,1,21.674,35.7148,79.12,2.7244
2004,02,28,17,19,20.008815,1963,1,21.6054,35.7839,75.44,2.71196
2004,02,28,17,20,19.25759,1965,1,21.6054,35.853,75.44,2.7244
2004,02,28,17,21,50.17569,1968,1,21.5368,35.9221,75.44,2.71196
2004,02,28,17,22,19.939545,1969,1,21.5368,35.8876,75.44,2.7244
2004,02,28,17,24,17.990729,1973,1,21.478,35.9221,75.44,2.7244
2004,02,28,17,24,50.473705,1974,1,21.4584,35.9912,75.44,2.71196
2004,02,28,17,25,18.253748,1975,1,21.4584,35.9567,71.76,2.71196
2004,02,28,17,25,50.128369,1976,1,21.429,35.9912,71.76,2.7244
2004,02,28,17,27,18.751033,1979,1,21.4094,36.0603,71.76,2.7244
2004,02,28,17,27,48.633286,1980,1,21.4192,36.0603,71.76,2.71196
2004,02,28,17,28,19.454013,1981,1,21.3996,36.0603,71.76,2.7244
2004,02,28,17,28,49.162664,1982,1,21.38,36.0948,71.76,2.7244
2004,02,28,17,31,20.332865,1987,1,21.331,36.1638,71.76,2.71196
2004,02,28,17,31,48.10364,1988,1,21.3212,36.1983,71.76,2.7244
2004,02,28,17,33,19.264559,1991,1,21.282,36.1983,68.08,2.71196
2004,02,28,17,33,49.030229,1992,1,21.2722,36.1983,68.08,2.71196
2004,02,28,17,35,17.735421,1995,1,21.2918,36.1983,64.4,2.71196
2004,02,28,17,36,17.76703,1997,1,21.2918,36.1983,64.4,2.7244
2004,02,28,17,37,18.8274,1999,1,21.282,36.1983,60.72,2.71196
2004,02,28,17,37,48.799104,2000,1,21.2722,36.2328,60.72,2.71196
2004,02,28,17,38,18.205888,2001,1,21.2722,36.2673,60.72,2.7244
2004,02,28,17,41,47.631041,2008,1,21.184,36.5085,57.04,2.7244
2004,02,28,17,42,17.880751,2009,1,21.2134,36.6807,57.04,2.71196
2004,02,28,17,43,20.699773,2011,1,21.2036,36.6118,57.04,2.71196
2004,02,28,17,46,17.704498,2017,1,21.2036,36.4741,57.04,2.71196
2004,02,28,17,47,18.426987,2019,1,21.2036,36.4052,57.04,2.71196
2004,02,28,17,48,48.181863,2022,1,21.1938,36.3707,57.04,2.71196
2004,02,28,17,49,18.195177,2023,1,21.1742,36.4741,53.36,2.71196
2004,02,28,17,50,17.68402,2025,1,21.1644,36.5085,53.36,2.71196
2004,02,28,17,50,48.317013,2026,1,21.1546,36.4741,53.36,2.71196
2004,02,28,17,51,19.039221,2027,1,21.135,36.5085,53.36,2.7244
2004,02,28,17,52,20.218229,2029,1,21.1154,36.6118,57.04,2.71196
2004,02,28,17,53,18.000462,2031,1,21.1056,36.5774,53.36,2.71196
2004,02,28,17,54,17.924744,2033,1,21.1252,36.543,53.36,2.71196
2004,02,28,17,55,18.936942,2035,1,21.1252,36.6118,50.6,2.71196
2004,02,28,17,56,47.934104,2038,1,21.1056,36.543,48.76,2.71196
2004,02,28,17,57,20.36242,2039,1,21.0762,36.543,48.76,2.71196
2004,02,28,17,58,48.258484,2042,1,21.086,36.543,48.76,2.71196
2004,02,28,17,59,48.895309,2044,1,21.086,36.543,48.76,2.71196
2004,02,28,18,00,20.158245,2045,1,21.086,36.6118,48.76,2.69964
2004,02,28,18,00,50.375646,2046,1,21.086,36.6118,48.76,2.71196
2004,02,28,18,01,48.33782,2048,1,21.086,36.6807,48.76,2.69964
2004,02,28,18,03,18.694245,2051,1,21.086,36.543,46.92,2.69964
2004,02,28,18,03,48.911648,2052,1,21.0762,36.5774,46.92,2.71196
2004,02,28,18,04,18.262752,2053,1,21.0664,36.6118,46.92,2.69964
2004,02,28,18,04,49.886584,2054,1,21.0566,36.8183,46.92,2.71196
2004,02,28,18,05,19.766726,2055,1,21.0664,36.6807,46.92,2.71196
2004,02,28,18,06,18.357449,2057,1,21.0664,36.8183,46.92,2.71196
2004,02,28,18,07,20.644054,2059,1,21.0566,36.7839,45.08,2.71196
2004,02,28,18,08,19.753445,2061,1,21.0468,36.7495,45.08,2.71196
2004,02,28,18,08,48.709201,2062,1,21.0468,36.6463,45.08,2.69964
2004,02,28,18,09,19.723013,2063,1,21.0468,36.6463,45.08,2.69964
2004,02,28,18,09,49.974032,2064,1,21.0468,36.6807,45.08,2.7244
2004,02,28,18,10,17.760093,2065,1,21.037,36.7495,45.08,2.71196
2004,02,28,18,11,18.069068,2067,1,21.0076,36.8183,43.24,2.71196
2004,02,28,18,11,51.01022,2068,1,21.0076,36.8183,43.24,2.71196
2004,02,28,18,12,48.283236,2070,1,20.9978,36.8871,43.24,2.71196
2004,02,28,18,13,48.627605,2072,1,20.9978,36.8527,43.24,2.71196
2004,02,28,18,14,49.327188,2074,1,20.9978,36.8183,43.24,2.71196
2004,02,28,18,15,47.744356,2076,1,20.9782,36.8183,43.24,2.69964
2004,02,28,18,16,20.150337,2077,1,20.9782,36.8183,43.24,2.69964
2004,02,28,18,16,47.700166,2078,1,20.988,36.7495,43.24,2.71196
2004,02,28,18,17,50.465622,2080,1,20.9684,36.7839,43.24,2.71196
2004,02,28,18,18,19.493985,2081,1,20.9586,36.8183,43.24,2.69964
2004,02,28,18,18,50.826717,2082,1,20.9586,36.8183,43.24,2.71196
2004,02,28,18,19,21.135441,2083,1,20.9684,36.8183,43.24,2.71196
2004,02,28,18,19,48.953485,2084,1,20.9488,36.8183,43.24,2.71196
2004,02,28,18,20,47.980204,2086,1,20.9488,36.8183,43.24,2.69964
2004,02,28,18,21,48.029284,2088,1,20.939,36.8871,43.24,2.71196
2004,02,28,18,22,48.22513,2090,1,20.9194,36.7839,43.24,2.69964
2004,02,28,18,24,49.719957,2094,1,20.89,36.9559,43.24,2.69964
2004,02,28,18,25,20.125855,2095,1,20.89,36.9559,43.24,2.71196
2004,02,28,18,25,49.166961,2096,1,20.89,36.9559,43.24,2.71196
2004,02,28,18,26,21.207957,2097,1,20.89,36.9902,43.24,2.69964
2004,02,28,18,26,49.908939,2098,1,20.89,37.0246,43.24,2.71196
2004,02,28,18,30,48.795919,2106,1,20.8704,37.0933,43.24,2.71196
2004,02,28,18,31,20.320088,2107,1,20.8508,37.0933,43.24,2.71196
2004,02,28,18,31,49.016709,2108,1,20.8508,37.0933,43.24,2.71196
2004,02,28,18,32,21.713338,2109,1,20.841,37.1277,43.24,2.71196
2004,02,28,18,32,48.81121,2110,1,20.8312,37.0246,43.24,2.69964
2004,02,28,18,33,18.55592,2111,1,20.8312,37.1963,43.24,2.71196
2004,02,28,18,33,49.939991,2112,1,20.8214,37.162,43.24,2.71196
2004,02,28,18,35,19.126373,2115,1,20.792,37.162,43.24,2.71196
2004,02,28,18,35,49.941214,2116,1,20.8018,37.1963,43.24,2.69964
2004,02,28,18,36,49.901002,2118,1,20.8018,37.2307,43.24,2.71196
2004,02,28,18,37,50.741557,2120,1,20.8018,37.2307,43.24,2.71196
2004,02,28,18,39,18.864539,2123,1,20.792,37.2307,43.24,2.71196
2004,02,28,18,39,48.406033,2124,1,20.792,37.162,43.24,2.71196
2004,02,28,18,40,49.771369,2126,1,20.7724,37.162,43.24,2.69964
2004,02,28,18,41,19.058644,2127,1,20.7724,37.0933,43.24,2.71196
2004,02,28,18,41,50.779176,2128,1,20.7528,37.162,43.24,2.71196
2004,02,28,18,42,49.531746,2130,1,20.7528,37.0933,43.24,2.71196
2004,02,28,18,43,20.631459,2131,1,20.7528,37.1277,43.24,2.71196
2004,02,28,18,43,50.933827,2132,1,20.7528,37.162,43.24,2.71196
2004,02,28,18,44,48.545802,2134,1,20.743,37.162,43.24,2.71196
2004,02,28,18,45,48.148458,2136,1,20.743,37.162,43.24,2.71196
2004,02,28,18,46,18.390096,2137,1,20.7332,37.162,43.24,2.69964
2004,02,28,18,46,47.800843,2138,1,20.7332,37.2307,43.24,2.69964
2004,02,28,18,47,18.5737,2139,1,20.7332,37.2993,43.24,2.71196
2004,02,28,18,47,48.609141,2140,1,20.7234,37.2307,43.24,2.71196
2004,02,28,18,48,51.587651,2142,1,20.7038,37.2307,43.24,2.69964
2004,02,28,18,49,19.6618,2143,1,20.7136,37.2993,43.24,2.69964
2004,02,28,18,49,49.330935,2144,1,20.7136,37.3679,43.24,2.69964
2004,02,28,18,50,49.67815,2146,1,20.694,37.3679,43.24,2.71196
2004,02,28,18,51,19.294357,2147,1,20.7038,37.3679,43.24,2.69964
2004,02,28,18,51,52.282857,2148,1,20.7038,37.3679,43.24,2.69964
2004,02,28,18,52,20.333151,2149,1,20.694,37.3336,43.24,2.69964
2004,02,28,18,53,21.088443,2151,1,20.694,37.2993,43.24,2.69964
2004,02,28,18,54,18.899338,2153,1,20.6744,37.3679,43.24,2.69964
2004,02,28,18,54,49.166334,2154,1,20.6842,37.2993,43.24,2.69964
2004,02,28,18,55,20.451835,2155,1,20.6646,37.4365,43.24,2.69964
2004,02,28,18,56,50.164784,2158,1,20.6548,37.4365,43.24,2.69964
2004,02,28,18,58,21.787212,2161,1,20.6548,37.3679,43.24,2.69964
2004,02,28,18,58,47.715751,2162,1,20.6548,37.3679,43.24,2.71196
2004,02,28,18,59,18.575633,2163,1,20.6646,37.3679,43.24,2.71196
2004,02,28,19,00,18.542021,2165,1,20.6352,37.4022,43.24,2.71196
2004,02,28,19,01,19.369669,2167,1,20.6352,37.3679,43.24,2.69964
2004,02,28,19,01,47.69959,2168,1,20.6254,37.4365,43.24,2.69964
2004,02,28,19,03,21.239037,2171,1,20.6254,37.3679,43.24,2.69964
2004,02,28,19,03,47.700126,2172,1,20.6058,37.3679,43.24,2.69964
2004,02,28,19,04,50.246215,2174,1,20.596,37.3679,43.24,2.71196
2004,02,28,19,06,50.975177,2178,1,20.596,37.3679,43.24,2.71196
2004,02,28,19,07,50.695703,2180,1,20.596,37.3679,43.24,2.69964
2004,02,28,19,08,19.258649,2181,1,20.596,37.3679,43.24,2.71196
2004,02,28,19,09,20.306109,2183,1,20.5862,37.3679,43.24,2.69964
2004,02,28,19,09,50.707142,2184,1,20.5764,37.4365,43.24,2.69964
2004,02,28,19,10,20.761068,2185,1,20.5764,37.4365,43.24,2.71196
2004,02,28,19,11,47.911278,2188,1,20.5764,37.4708,43.24,2.69964
2004,02,28,19,12,17.952288,2189,1,20.5764,37.5051,43.24,2.69964
2004,02,28,19,13,19.66428,2191,1,20.5764,37.5051,43.24,2.69964
2004,02,28,19,16,21.533875,2197,1,20.5568,37.5737,43.24,2.71196
2004,02,28,19,16,48.975543,2198,1,20.5568,37.5737,43.24,2.69964
2004,02,28,19,17,17.736085,2199,1,20.5372,37.6079,43.24,2.69964
2004,02,28,19,17,47.742019,2200,1,20.5372,37.5737,43.24,2.69964
2004,02,28,19,18,19.196438,2201,1,20.547,37.5737,43.24,2.69964
2004,02,28,19,18,50.805727,2202,1,20.5372,37.6079,43.24,2.69964
2004,02,28,19,19,19.686785,2203,1,20.5372,37.6422,43.24,2.69964
2004,02,28,19,19,48.772911,2204,1,20.5274,37.5737,43.24,2.71196
2004,02,28,19,21,50.115982,2208,1,20.5176,37.5737,43.24,2.69964
2004,02,28,19,22,19.882795,2209,1,20.5176,37.6422,43.24,2.69964
2004,02,28,19,22,48.372921,2210,1,20.5078,37.6765,43.24,2.69964
2004,02,28,19,23,48.369243,2212,1,20.498,37.5737,43.24,2.69964
2004,02,28,19,24,19.408445,2213,1,20.498,37.6765,43.24,2.71196
2004,02,28,19,25,19.254117,2215,1,20.4784,37.5737,43.24,2.69964
2004,02,28,19,25,49.953587,2216,1,20.4784,37.6422,43.24,2.69964
2004,02,28,19,26,22.23781,2217,1,20.4784,37.6765,43.24,2.69964
2004,02,28,19,26,50.38493,2218,1,20.4784,37.6422,43.24,2.69964
2004,02,28,19,27,19.661603,2219,1,20.4686,37.6422,43.24,2.69964
2004,02,28,19,27,52.198672,2220,1,20.4588,37.6422,43.24,2.69964
2004,02,28,19,28,49.676429,2222,1,20.4588,37.6079,43.24,2.69964
2004,02,28,19,29,52.118204,2224,1,20.4784,37.5737,43.24,2.71196
2004,02,28,19,31,50.922314,2228,1,20.4686,37.5737,43.24,2.69964
2004,02,28,19,33,50.160846,2232,1,20.4588,37.6422,43.24,2.69964
2004,02,28,19,36,47.785807,2238,1,20.4392,37.8477,43.24,2.71196
2004,02,28,19,37,48.144458,2240,1,20.4294,37.8477,43.24,2.69964
2004,02,28,19,39,18.567576,2243,1,20.4392,37.8477,43.24,2.69964
2004,02,28,19,40,48.378822,2246,1,20.4294,37.8134,45.08,2.69964
2004,02,28,19,41,18.089942,2247,1,20.4392,37.8477,45.08,2.71196
2004,02,28,19,42,17.828755,2249,1,20.4196,37.8134,43.24,2.69964
2004,02,28,19,42,48.486896,2250,1,20.4098,37.8477,45.08,2.69964
2004,02,28,19,43,20.260288,2251,1,20.4098,37.9161,45.08,2.69964
2004,02,28,19,44,17.898041,2253,1,20.4,37.9161,45.08,2.69964
2004,02,28,19,44,50.963676,2254,1,20.3902,37.9161,45.08,2.69964
2004,02,28,19,45,20.933446,2255,1,20.3902,37.8477,45.08,2.69964
2004,02,28,19,45,49.355855,2256,1,20.4,37.8477,45.08,2.69964
2004,02,28,19,46,17.958844,2257,1,20.4,37.8819,45.08,2.71196
2004,02,28,19,46,48.595627,2258,1,20.4,37.9161,45.08,2.69964
2004,02,28,19,47,20.098779,2259,1,20.3902,37.9161,45.08,2.69964
2004,02,28,19,47,50.619835,2260,1,20.3902,37.9161,45.08,2.69964
2004,02,28,19,48,20.090245,2261,1,20.3902,37.9161,45.08,2.69964
2004,02,28,19,48,50.331364,2262,1,20.3804,37.9161,45.08,2.69964
2004,02,28,19,49,48.072259,2264,1,20.3804,37.9503,45.08,2.69964
2004,02,28,19,50,50.678053,2266,1,20.3804,37.9161,45.08,2.69964
2004,02,28,19,51,19.762356,2267,1,20.3706,37.8819,45.08,2.69964
2004,02,28,19,51,50.623206,2268,1,20.3804,37.8477,45.08,2.71196
2004,02,28,19,52,19.065058,2269,1,20.3902,37.8477,45.08,2.69964
2004,02,28,19,52,48.862692,2270,1,20.3706,37.8819,45.08,2.69964
2004,02,28,19,53,22.592153,2271,1,20.3706,37.9161,45.08,2.69964
2004,02,28,19,55,49.061412,2276,1,20.3706,37.9161,45.08,2.69964
2004,02,28,19,56,20.577839,2277,1,20.3804,37.9503,45.08,2.69964
2004,02,28,19,56,50.443607,2278,1,20.3804,37.9845,45.08,2.69964
2004,02,28,19,57,18.679939,2279,1,20.3804,37.9845,45.08,2.69964
2004,02,28,19,57,51.777512,2280,1,20.3804,37.9845,45.08,2.69964
2004,02,28,19,58,49.052227,2282,1,20.3608,38.0187,45.08,2.71196
2004,02,28,19,59,50.779673,2284,1,20.351,38.0529,45.08,2.69964
2004,02,28,20,00,21.960759,2285,1,20.3412,38.1213,45.08,2.69964
2004,02,28,20,00,49.033749,2286,1,20.3412,38.0871,45.08,2.69964
2004,02,28,20,01,50.408309,2288,1,20.3412,38.1213,45.08,2.69964
2004,02,28,20,03,21.181367,2291,1,20.3412,38.0871,45.08,2.69964
2004,02,28,20,04,18.975943,2293,1,20.3314,38.0529,45.08,2.69964
2004,02,28,20,04,51.259941,2294,1,20.3314,38.1213,45.08,2.69964
2004,02,28,20,05,19.900932,2295,1,20.3314,38.1213,45.08,2.69964
2004,02,28,20,05,49.336911,2296,1,20.3412,38.0871,45.08,2.71196
2004,02,28,20,06,19.928351,2297,1,20.3314,38.1213,45.08,2.69964
2004,02,28,20,06,50.674022,2298,1,20.3216,38.1213,45.08,2.69964
2004,02,28,20,07,19.246966,2299,1,20.3216,38.1213,45.08,2.71196
2004,02,28,20,07,48.709045,2300,1,20.3216,38.0529,45.08,2.69964
2004,02,28,20,08,19.452466,2301,1,20.3216,38.0871,45.08,2.69964
2004,02,28,20,08,49.163536,2302,1,20.3412,38.0529,43.24,2.71196
2004,02,28,20,09,17.761339,2303,1,20.3216,38.0529,43.24,2.69964
2004,02,28,20,09,49.414703,2304,1,20.3216,38.0871,45.08,2.69964
2004,02,28,20,10,18.964119,2305,1,20.3216,38.0529,45.08,2.69964
2004,02,28,20,10,51.656666,2306,1,20.3118,38.1213,43.24,2.69964
2004,02,28,20,11,18.725091,2307,1,20.3118,38.1213,43.24,2.71196
2004,02,28,20,11,50.002426,2308,1,20.3118,38.0529,43.24,2.69964
2004,02,28,20,12,49.746129,2310,1,20.3118,38.0529,43.24,2.69964
2004,02,28,20,13,21.007567,2311,1,20.302,38.0871,43.24,2.69964
2004,02,28,20,14,21.109545,2313,1,20.3118,37.9845,43.24,2.69964
2004,02,28,20,15,20.874225,2315,1,20.3216,38.0529,43.24,2.69964
2004,02,28,20,15,48.365524,2316,1,20.3216,37.9845,43.24,2.69964
2004,02,28,20,16,20.897151,2317,1,20.3216,38.1555,45.08,2.69964
2004,02,28,20,16,51.909322,2318,1,20.3118,37.9845,45.08,2.71196
2004,02,28,20,17,17.99854,2319,1,20.3216,37.9845,43.24,2.69964
2004,02,28,20,17,49.420768,2320,1,20.302,38.0871,45.08,2.69964
2004,02,28,20,18,20.120451,2321,1,20.302,38.258,45.08,2.69964
2004,02,28,20,18,49.092217,2322,1,20.302,38.1213,45.08,2.69964
2004,02,28,20,19,21.199735,2323,1,20.2922,38.1213,45.08,2.69964
2004,02,28,20,19,50.763374,2324,1,20.302,38.1897,45.08,2.69964
2004,02,28,20,20,20.187766,2325,1,20.302,38.1897,45.08,2.69964
2004,02,28,20,20,49.902733,2326,1,20.2824,38.258,45.08,2.69964
2004,02,28,20,21,48.37112,2328,1,20.2824,38.2922,43.24,2.69964
2004,02,28,20,22,19.465866,2329,1,20.2824,38.258,43.24,2.68742
2004,02,28,20,23,18.03885,2331,1,20.2726,38.258,43.24,2.69964
2004,02,28,20,24,49.161587,2334,1,20.2726,38.2922,43.24,2.69964
2004,02,28,20,25,50.226506,2336,1,20.2824,38.258,43.24,2.69964
2004,02,28,20,26,21.836948,2337,1,20.2726,38.3263,43.24,2.69964
2004,02,28,20,27,21.698257,2339,1,20.2726,38.258,43.24,2.68742
2004,02,28,20,27,48.230333,2340,1,20.2726,38.2922,43.24,2.69964
2004,02,28,20,28,48.731404,2342,1,20.2628,38.1555,43.24,2.69964
2004,02,28,20,29,18.774691,2343,1,20.2628,38.258,45.08,2.69964
2004,02,28,20,30,48.027524,2346,1,20.2432,38.2239,45.08,2.69964
2004,02,28,20,31,20.727859,2347,1,20.2432,38.2239,45.08,2.69964
2004,02,28,20,31,48.364893,2348,1,20.2432,38.258,43.24,2.69964
2004,02,28,20,32,18.141555,2349,1,20.2432,38.258,43.24,2.69964
2004,02,28,20,33,48.132725,2352,1,20.2236,38.3263,45.08,2.69964
2004,02,28,20,34,17.992648,2353,1,20.2236,38.258,45.08,2.69964
2004,02,28,20,34,48.749718,2354,1,20.2236,38.1897,45.08,2.69964
2004,02,28,20,35,18.84393,2355,1,20.2236,38.258,45.08,2.69964
2004,02,28,20,35,48.874563,2356,1,20.2236,38.1213,45.08,2.69964
2004,02,28,20,36,18.4972,2357,1,20.2236,38.2239,43.24,2.69964
2004,02,28,20,37,18.647282,2359,1,20.2236,38.258,45.08,2.69964
2004,02,28,20,37,48.454489,2360,1,20.2236,38.258,45.08,2.69964
2004,02,28,20,38,50.069641,2362,1,20.1942,38.3605,43.24,2.69964
2004,02,28,20,39,22.470735,2363,1,20.1844,38.3946,43.24,2.69964
2004,02,28,20,40,19.061329,2365,1,20.1844,38.3946,45.08,2.69964
2004,02,28,20,40,49.124692,2366,1,20.1844,38.3946,45.08,2.69964
2004,02,28,20,41,20.408645,2367,1,20.1844,38.3946,43.24,2.69964
2004,02,28,20,42,19.920203,2369,1,20.1942,38.3946,45.08,2.69964
2004,02,28,20,42,50.252519,2370,1,20.1746,38.4287,45.08,2.69964
2004,02,28,20,43,20.708867,2371,1,20.1746,38.4629,45.08,2.69964
2004,02,28,20,43,51.412525,2372,1,20.1844,38.4287,45.08,2.69964
2004,02,28,20,44,21.760985,2373,1,20.1942,38.4629,43.24,2.69964
2004,02,28,20,44,50.016552,2374,1,20.1746,38.497,43.24,2.69964
2004,02,28,20,45,18.802923,2375,1,20.1746,38.6675,45.08,2.69964
2004,02,28,20,45,49.124376,2376,1,20.1648,38.6334,45.08,2.69964
2004,02,28,20,46,20.225105,2377,1,20.1648,38.6675,45.08,2.69964
2004,02,28,20,46,48.102517,2378,1,20.155,38.5993,45.08,2.69964
2004,02,28,20,47,19.137026,2379,1,20.155,38.5652,45.08,2.69964
2004,02,28,20,47,50.210026,2380,1,20.1648,38.5311,45.08,2.69964
2004,02,28,20,48,19.183594,2381,1,20.1452,38.4629,45.08,2.69964
2004,02,28,20,49,50.282187,2384,1,20.1452,38.3605,45.08,2.69964
2004,02,28,20,50,19.201221,2385,1,20.1452,38.3946,45.08,2.69964
2004,02,28,20,51,18.36116,2387,1,20.1256,38.4629,45.08,2.69964
2004,02,28,20,51,50.386299,2388,1,20.0962,38.5652,45.08,2.69964
2004,02,28,20,52,18.85869,2389,1,20.106,38.5311,45.08,2.69964
2004,02,28,20,52,49.086653,2390,1,20.0962,38.4629,45.08,2.69964
2004,02,28,20,53,17.863911,2391,1,20.0962,38.4629,45.08,2.69964
2004,02,28,20,53,49.593072,2392,1,20.106,38.5311,45.08,2.69964
